mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,41,-0.00525987009,0.218332782,0.0348649211,0.249969319,0.247937828,0.00203149021,0.0019721603,0.000995690469,256,22.0859375,0,9.99999975e-06,256,5654,5124,530,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,42,-0.0953152403,0.106770851,-0.078811042,-0.0961405933,-0.0673554316,0.0287851617,0.0123950094,0.0393308848,256,128.589844,0,9.99999975e-06,256,32919,30475,2444,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,43,-0.101107672,0.0862035453,0.0917894393,,,,,,,,,9.99999975e-06,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,44,-0.0376733541,-0.0209970176,-0.0135668842,-0.110123463,-0.0722372532,0.0378862098,0.0142966621,0.0523250066,256,127.089844,0,9.99999975e-06,256,32535,30277,2258,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,45,-0.107621983,0.062222179,-0.0391345434,-0.111382581,-0.0845343471,0.0268482342,0.0134099843,0.0460358858,256,153.902344,1,9.99999975e-06,256,39399,36628,2771,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,46,-0.124964274,0.105792344,-0.0179618821,-0.0586738326,-0.0371338129,0.0215400197,0.0121211158,0.0376118943,256,130.25,0,9.99999975e-06,256,33344,30857,2487,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,47,0.0268910825,0.194390982,0.0538781397,0.293605804,0.275160193,0.018445611,0.00669682072,0.0114809368,256,84.1367188,1,9.99999975e-06,256,21539,19932,1607,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,48,0.0775520578,-0.0479117967,-0.0735618696,-0.059227176,-0.0439216085,0.0153055675,0.0142944986,0.0523091666,256,74.4960938,0,9.99999975e-06,256,19071,17757,1314,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,49,0.170051157,0.0868795365,-0.0763519406,0.197304323,0.180578768,0.0167255551,0.00943511538,0.0227894783,256,58.1171875,0,9.99999975e-06,256,14878,13823,1055,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,50,-0.149645939,-0.070355922,-0.0153150121,-0.239379361,-0.235316873,0.00406248868,0.0120241223,0.0370123535,256,56.1992188,0,9.99999975e-06,256,14387,13480,907,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,51,-0.102774747,0.138941616,-0.134950474,-0.0972913504,-0.0987836048,0.00149225444,0.0107238777,0.0294403974,256,53.5976562,0,9.99999975e-06,256,13721,12767,954,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,52,-0.0704755336,-0.106104508,-0.0636035502,-0.235292554,-0.240183592,0.00489103794,0.0131323179,0.0441491865,256,56.6523438,0,9.99999975e-06,256,14503,13514,989,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,53,-0.0860691071,-0.0260098036,-0.153910965,-0.293480515,-0.26598987,0.0274906456,0.00845420454,0.0182972364,256,40.9648438,0,9.99999975e-06,256,10487,9797,690,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,54,-0.105345145,-0.0075848992,-0.12672922,-0.248799428,-0.239659265,0.00914016366,0.0116352439,0.0346569978,256,55.4648438,0,9.99999975e-06,256,14199,13294,905,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,55,-0.14074254,0.159348771,-0.141548246,-0.130639136,-0.122942016,0.00769712031,0.0080913268,0.0167602114,256,43.1953125,0,9.99999975e-06,256,11058,10240,818,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,56,0.110233784,0.0488929786,-0.127971783,0.022706883,0.0311549753,0.00844809227,0.0118390005,0.035881456,256,63.2304688,0,9.99999975e-06,256,16187,15044,1143,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,57,-0.184416473,0.165032387,-0.0313744731,-0.0480073579,-0.0507585593,0.00275120139,0.00631111534,0.0101965256,256,41.0234375,0,9.99999975e-06,256,10502,9762,740,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,58,-0.098583281,0.205085814,-0.194390848,-0.0881557316,-0.0878883153,0.000267416239,0.00369337574,0.00349210226,256,37.1875,0,9.99999975e-06,256,9520,8810,710,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,59,-0.07415618,-0.0536110848,-0.0673864558,-0.202496946,-0.195153713,0.00734323263,0.0135269864,0.0468427129,256,62.9101562,0,9.99999975e-06,256,16105,15042,1063,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,60,0.121445753,0.162039176,-0.0100503694,0.286985993,0.273434579,0.013551414,0.00856425706,0.0187767055,256,55.1757812,0,9.99999975e-06,256,14125,13175,950,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,61,-0.145706594,0.0149500212,-0.0326339751,-0.180882484,-0.163390547,0.0174919367,0.0118104573,0.0357086472,256,70.2890625,0,9.99999975e-06,256,17994,16802,1192,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,62,-0.141932428,0.166164324,0.16737175,0.180430219,0.191603646,0.0111734271,0.00765510974,0.0150017813,256,44.3398438,0,9.99999975e-06,256,11351,10535,816,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,63,0.165859744,-0.00243314472,-0.0700037852,0.0837058499,0.0934228078,0.00971695781,0.0114254141,0.0334182605,256,49.6523438,0,9.99999975e-06,256,12711,11888,823,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,64,-0.0569132529,0.0861814246,-0.167091504,-0.154437602,-0.137823328,0.0166142732,0.00956819579,0.0234368965,256,41.328125,0,9.99999975e-06,256,10580,9856,724,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,65,0.113617323,0.168857753,-0.0109422961,,,,,,,,,9.99999975e-06,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,66,0.116341144,-0.0378473513,0.0527696274,0.131807819,0.13126342,0.000544399023,0.0134097189,0.0460340679,256,53.2421875,0,9.99999975e-06,256,13630,12730,900,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,67,-0.206184343,0.061395511,0.0673949867,-0.0826182961,-0.0773938447,0.00522445142,0.00513881212,0.00676029176,256,32.84375,0,9.99999975e-06,256,8408,7791,617,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,68,-0.144615397,-0.032241337,-0.0559634902,-0.233320773,-0.232820213,0.000500559807,0.0121373069,0.0377124399,256,61.5234375,0,9.99999975e-06,256,15750,14682,1068,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,69,0.0453369617,0.00182685757,0.178367674,0.232340515,0.225531489,0.006809026,0.00989624579,0.0250715353,256,46.0117188,0,9.99999975e-06,256,11779,10955,824,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,70,-0.00185252039,-0.0555358306,-0.00924431439,-0.0707568377,-0.0666326657,0.00412417203,0.0160612464,0.0660386905,256,94.6640625,0,9.99999975e-06,256,24234,22557,1677,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,71,0.0137467328,0.139786586,-0.153557196,0.0015042196,-2.38716602e-05,0.00152809126,0.0107718222,0.029704228,256,50.4296875,0,9.99999975e-06,256,12910,12006,904,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,72,-0.119972147,-0.0806263313,0.130840808,-0.0754825547,-0.0697576702,0.00572488457,0.0114792697,0.0337340534,256,34.4414062,0,9.99999975e-06,256,8817,8267,550,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,73,0.0432558507,-0.137836963,0.0760126561,-0.00647186115,-0.0185684562,0.012096595,0.0126399696,0.040900819,256,49.4375,0,9.99999975e-06,256,12656,11826,830,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,74,0.0735844821,-0.177804902,-0.0255905464,-0.128003404,-0.129810959,0.00180755556,0.00960185286,0.0236020684,256,35.9335938,0,9.99999975e-06,256,9199,8587,612,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,75,0.102928393,-0.123140618,-0.184098393,-0.201141044,-0.204310626,0.00316958129,0.00769462157,0.015157043,256,31.9453125,0,9.99999975e-06,256,8178,7617,561,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,76,-0.163033605,-0.179667503,0.0433699265,-0.316270351,-0.299331188,0.0169391632,0.00616533961,0.00973092113,256,31.8242188,0,9.99999975e-06,256,8147,7571,576,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,77,0.156086445,0.0447133482,0.190074876,0.396818757,0.390874684,0.0059440732,0.00600464735,0.00923028216,256,33.6523438,0,9.99999975e-06,256,8615,8006,609,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,78,0.0989037976,0.158642575,0.188908637,0.442644805,0.446455002,0.00381019711,0.00744009344,0.0141708786,256,38.171875,0,9.99999975e-06,256,9772,9044,728,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,79,-0.217790172,0.0565860011,-0.0957516059,-0.25696969,-0.256955773,1.39176846e-05,0.00120440021,0.000371348404,256,21.484375,0,9.99999975e-06,256,5500,4951,549,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,80,-0.190041423,0.0514047518,-0.142416418,-0.287638813,-0.281053096,0.0065857172,0.00648792461,0.0107758511,256,29.75,0,9.99999975e-06,256,7616,7092,524,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,81,-0.107697763,-0.0890712813,-0.0972104669,-0.32763356,-0.293979526,0.0336540341,0.0103760073,0.0275613498,256,50.2890625,0,9.99999975e-06,256,12874,12029,845,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,82,-0.00192253746,-0.111645013,0.148932368,0.028744854,0.0353648141,0.00661996007,0.0115351826,0.0340634696,256,44.234375,0,9.99999975e-06,256,11324,10595,729,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,83,0.114343867,-0.110325351,-0.182348445,-0.18118085,-0.17832993,0.00285091996,0.00840635225,0.0180906896,256,35.3828125,0,9.99999975e-06,256,9058,8515,543,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,84,-0.143275395,-0.110807627,0.0813221112,-0.179413497,-0.172760934,0.00665256381,0.0107158003,0.0293960646,256,47.8984375,0,9.99999975e-06,256,12262,11475,787,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,85,0.0520934463,-0.082233578,-0.141256347,-0.179707512,-0.171396479,0.00831103325,0.0120785292,0.0373480618,256,51.9804688,0,9.99999975e-06,256,13307,12358,949,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,86,0.20804511,-0.0256113689,-0.0533502214,0.138609201,0.129083514,0.0095256865,0.00509080337,0.00663456693,256,28.4648438,0,9.99999975e-06,256,7287,6735,552,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,87,-0.0401570834,-0.145803303,-0.114336617,-0.306644291,-0.300296992,0.00634729862,0.00998714752,0.0255342368,256,43.7109375,0,9.99999975e-06,256,11190,10438,752,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,88,0.123203456,-0.13034226,0.0229024198,0.017291192,0.0157636162,0.00152757578,0.0117462929,0.0353217013,256,42.2890625,0,9.99999975e-06,256,10826,10033,793,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,89,-0.0956024602,-0.0959946662,-0.182432234,-0.377760023,-0.374029368,0.00373065472,0.00776777137,0.0154465977,256,29.3945312,0,9.99999975e-06,256,7525,7026,499,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,90,-0.00800199155,0.168670878,0.19678022,0.356618792,0.357449114,0.000830322504,0.0057967552,0.00860220753,256,32.3125,0,9.99999975e-06,256,8272,7703,569,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,91,-0.207951158,0.183810994,-0.166529208,-0.199633613,-0.190669373,0.00896424055,0.00259968149,0.00173013599,256,25.0351562,0,9.99999975e-06,256,6409,5890,519,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,92,0.109053016,0.174469128,-0.146110892,0.130853176,0.137411237,0.00655806065,0.00859465916,0.0189102516,256,42.125,0,9.99999975e-06,256,10784,10048,736,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,93,-0.00825980026,0.124331459,0.204406217,0.304698855,0.320477873,0.0157790184,0.00776594086,0.0154393176,256,49.3867188,0,9.99999975e-06,256,12643,11775,868,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,94,0.0911224335,-0.0995558426,0.0748498514,0.0639861375,0.0664164424,0.00243030488,0.0128803784,0.042471461,256,43.1914062,0,9.99999975e-06,256,11057,10358,699,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,95,-0.068526499,-0.19553487,0.115663975,-0.152915165,-0.148397386,0.00451777875,0.00719289295,0.0132448524,256,29.5625,0,9.99999975e-06,256,7568,7017,551,1
