mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,25,-0.0995398015,-0.0212173685,0.0726171285,-0.0481400415,0.00999999978,0.00499999989,-0.268880248,-0.132779822,0.136100426,2.00511789,0.220740199,0.0846397802,0.0390035622,0.0288719609,0.389447123,0.213399068,10.453125,13.140625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,26,-0.0744079873,0.177519768,-0.106887363,-0.00377558172,0.00999999978,0.00499999989,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,27,-0.124111302,-0.011293429,-0.0103977034,-0.145802438,0.00999999978,0.00499999989,-0.488583595,-0.353309691,0.135273904,2.24068117,0.342781156,0.207507253,0.0376869552,0.0226838216,0.363598466,0.131726265,9.79296875,11.703125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,28,0.0519449562,0.0162660666,0.0591917522,0.127402768,0.00999999978,0.00499999989,0.337165803,0.234806463,0.10235934,1.25332987,0.209763035,0.107403696,0.0510449968,0.0306239128,0.667031467,0.240082949,9.44921875,12.8125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,29,-0.0585225783,0.00320395734,-0.0732873678,-0.128605992,0.00999999978,0.00499999989,-0.587972999,-0.367780894,0.220192105,3.02395153,0.459367007,0.239174902,0.0480952486,0.0247197691,0.592167199,0.156433135,10.5898438,14.0117188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,30,0.0981892645,0.102299035,0.00765402801,0.208142325,0.00999999978,0.00499999989,0.547136664,0.442007691,0.105128974,1.32157111,0.338994324,0.233865365,0.0475899614,0.0319575183,0.579789937,0.261448473,9.4453125,11.9023438,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,31,-0.122722015,0.15032202,0.0847506225,0.112350628,0.00999999978,0.00499999989,0.134841889,0.147894874,0.0130529851,0.213791981,0.0224912614,0.0355442464,0.038520664,0.0225329436,0.379863411,0.129979789,8.80078125,10.1484375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,32,-0.126045391,0.159733072,-0.0730734691,-0.0393857881,0.00999999978,0.00499999989,-0.366418123,-0.227019235,0.139398888,1.9130106,0.327032328,0.187633455,0.0452848002,0.0275830589,0.524982572,0.19477123,8.08203125,10.546875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,33,-0.0983680263,-0.0331287496,-0.00647430168,-0.137971073,0.00999999978,0.00499999989,-0.45033142,-0.324638188,0.125693232,1.90300465,0.312360346,0.186667114,0.0414546579,0.024594225,0.439933091,0.154848233,10.0429688,12.3046875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,34,0.00673722336,0.176301077,-0.0743633881,0.108674906,0.00999999978,0.00499999989,0.00670777075,0.0809881091,0.0742803365,1.01561892,0.101967134,0.0276867971,0.0466210656,0.0265159383,0.556422114,0.179992318,7.62109375,10.0625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,35,-0.0503399298,0.211527303,-0.0383891836,0.122798197,0.00999999978,0.00499999989,0.131270885,0.176726192,0.0454553068,2.54238486,0.0084726885,0.0539279953,0,0.0178780034,0,0.0818234906,1,5.5546875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,36,0.0148268193,0.0847808868,-0.0934574604,0.00615024567,0.00999999978,0.00499999989,-0.200939894,-0.131671801,0.0692680925,1.01507151,0.207090139,0.137822047,0.0408207439,0.0274178684,0.426581264,0.192445323,9.6953125,12.1054688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,37,0.0319901258,0.191760778,-0.0363632925,0.187387615,0.00999999978,0.00499999989,0.264141142,0.217164829,0.046976313,0.739127755,0.0767535269,0.0297772139,0.0394024439,0.0241529774,0.397453457,0.149341762,7.23828125,9.71484375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,38,-0.0853141919,0.158831939,-0.108684674,-0.0351669267,0.00999999978,0.00499999989,-0.245650291,-0.171636268,0.0740140229,1.23188353,0.210483372,0.136469334,0.0359437689,0.0241372287,0.330740333,0.149147078,8.05859375,11.0195312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,39,0.0283567104,-0.0187174622,-0.0427036844,-0.0330644362,0.00999999978,0.00499999989,-0.3426826,-0.201511785,0.141170815,1.82047427,0.309618175,0.168447345,0.0493827425,0.0281624291,0.624295771,0.203039333,10.8203125,13.4101562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,40,-0.0140882032,0.0375561714,0.100748047,0.12421602,0.00999999978,0.00499999989,0.33589536,0.260597646,0.0752977133,0.879592121,0.211679339,0.136381626,0.0557455197,0.0298587456,0.79553616,0.228235453,9.80078125,12.3632812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,41,-0.00525987009,0.218332782,0.0348649211,0.247937828,0.00999999978,0.00499999989,0.249605045,0.249605045,0,0,0.00166721642,0.00166721642,0,0,0,0,1,1,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,42,-0.0953152403,0.106770851,-0.078811042,-0.0673554316,0.00999999978,0.00499999989,-0.50480479,-0.335729063,0.169075727,2.29658484,0.437449366,0.268373638,0.0456454679,0.0279740337,0.533378184,0.200331911,9.51953125,12.390625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,43,-0.101107672,0.0862035453,0.0917894393,0.0768853128,0.00999999978,0.00499999989,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,44,-0.0376733541,-0.0209970176,-0.0135668842,-0.0722372532,0.00999999978,0.00499999989,-0.521433294,-0.29241389,0.229019403,3.21790051,0.449196041,0.220176637,0.0446037538,0.0265656896,0.509310722,0.180668384,10.4882812,13.5820312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,45,-0.107621983,0.062222179,-0.0391345434,-0.0845343471,0.00999999978,0.00499999989,-0.811207712,-0.424784064,0.386423647,4.62919521,0.726673365,0.340249717,0.054122787,0.0293515511,0.749894679,0.220547467,9.12109375,12.4101562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,46,-0.124964274,0.105792344,-0.0179618821,-0.0371338129,0.00999999978,0.00499999989,-0.693300426,-0.333721489,0.359578937,4.33077478,0.656166613,0.296587676,0.0507807583,0.0322470255,0.660143435,0.26620689,8.7109375,11.3320312,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,47,0.0268910825,0.194390982,0.0538781397,0.275160193,0.00999999978,0.00499999989,0.457764357,0.40833056,0.0494337976,0.993678391,0.182604164,0.133170366,0.0294861086,0.0202611778,0.222574219,0.105091922,6.2890625,8.28515625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,48,0.0775520578,-0.0479117967,-0.0735618696,-0.0439216085,0.00999999978,0.00499999989,-0.129832312,-0.0925497115,0.037282601,0.612992287,0.0859107077,0.048628103,0.0382143222,0.0226053484,0.373845607,0.13081646,9.54296875,12.5039062,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,49,0.170051157,0.0868795365,-0.0763519406,0.180578768,0.00999999978,0.00499999989,0.185447365,0.187765762,0.00231839716,0.0640102699,0.00486859679,0.00718699396,0.021248918,0.014969226,0.115588225,0.0573638976,7.9296875,9.25,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,50,-0.149645939,-0.070355922,-0.0153150121,-0.235316873,0.00999999978,0.00499999989,-0.379090697,-0.289290816,0.089799881,2.09132624,0.143773824,0.053973943,0.0268988237,0.0160393808,0.185227945,0.0658590049,8.234375,11.1328125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,51,-0.102774747,0.138941616,-0.134950474,-0.0987836048,0.00999999978,0.00499999989,-0.179245397,-0.169026807,0.0102185905,0.216232225,0.0804617926,0.0702432021,0.0278815869,0.0193748977,0.199010015,0.0960989892,7.21484375,10.5351562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,52,-0.0704755336,-0.106104508,-0.0636035502,-0.240183592,0.00999999978,0.00499999989,-0.343606442,-0.275472581,0.0681338608,1.45321119,0.10342285,0.0352889895,0.0280537698,0.0188302658,0.201475576,0.0907721967,9.30078125,10.6992188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,53,-0.0860691071,-0.0260098036,-0.153910965,-0.26598987,0.00999999978,0.00499999989,-0.393195778,-0.299201906,0.0939938724,2.25243688,0.127205908,0.0332120359,0.0261490829,0.0155797768,0.17504628,0.0621387362,8.171875,10.796875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,54,-0.105345145,-0.0075848992,-0.12672922,-0.239659265,0.00999999978,0.00499999989,-0.392793238,-0.301822156,0.0909710824,1.95333445,0.153133973,0.062162891,0.0290807765,0.0174904261,0.216497034,0.0783142522,8.921875,11.0429688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,55,-0.14074254,0.159348771,-0.141548246,-0.122942016,0.00999999978,0.00499999989,-0.238132164,-0.174723178,0.0634089857,1.46656048,0.115190148,0.0517811626,0.0290240813,0.0142114498,0.215653718,0.0517031141,7.16796875,9.453125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,56,0.110233784,0.0488929786,-0.127971783,0.0311549753,0.00999999978,0.00499999989,-0.0717159137,-0.00899051502,0.062725395,1.40471172,0.102870889,0.0401454903,0.0270909034,0.0175616685,0.187882751,0.0789535195,8.4765625,10.3867188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,57,-0.184416473,0.165032387,-0.0313744731,-0.0507585593,0.00999999978,0.00499999989,-0.094940111,-0.110418878,0.0154787675,0.496519953,0.0441815518,0.0596603192,0.0161235053,0.015050008,0.066551663,0.0579846986,6.4296875,8.70703125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,58,-0.098583281,0.205085814,-0.194390848,-0.0878883153,0.00999999978,0.00499999989,-0.0881564468,-0.090263404,0.00210695714,0.285210073,0.000268131495,0.00237508863,0.00432344805,0.00306293927,0.00478520384,0.0024016886,3.8828125,6.21875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,59,-0.07415618,-0.0536110848,-0.0673864558,-0.195153713,0.00999999978,0.00499999989,-0.396593958,-0.332506835,0.0640871227,1.20348454,0.201440245,0.137353122,0.0342785567,0.0189717468,0.300804973,0.0921413675,9.76953125,12.3867188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,60,0.121445753,0.162039176,-0.0100503694,0.273434579,0.00999999978,0.00499999989,0.391687423,0.300833106,0.0908543169,2.02803826,0.118252844,0.0273985267,0.0260567032,0.0187414084,0.173811659,0.089917548,8.2734375,10.4101562,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,61,-0.145706594,0.0149500212,-0.0326339751,-0.163390547,0.00999999978,0.00499999989,-0.481899649,-0.328922898,0.152976751,2.59984136,0.318509102,0.165532351,0.0379793495,0.0208604522,0.369262338,0.111400574,9.0546875,12.3632812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,62,-0.141932428,0.166164324,0.16737175,0.191603646,0.00999999978,0.00499999989,0.219957039,0.18950671,0.0304503292,1.24178147,0.0283533931,0.00209693611,0.0124054579,0.0121150287,0.0393972173,0.0375741236,6.00390625,8.31640625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,63,0.165859744,-0.00243314472,-0.0700037852,0.0934228078,0.00999999978,0.00499999989,0.111718863,0.0764844343,0.0352344289,0.972996116,0.0182960555,0.0169383734,0.0199647974,0.0162465088,0.102039851,0.067570962,8.09375,9.78125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,64,-0.0569132529,0.0861814246,-0.167091504,-0.137823328,0.00999999978,0.00499999989,-0.254608572,-0.21536158,0.0392469913,0.850735188,0.116785243,0.0775382519,0.0271887686,0.0189432632,0.189242676,0.0918648988,7.7109375,10.4882812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,65,0.113617323,0.168857753,-0.0109422961,0.271532774,0.00999999978,0.00499999989,,,,,,,,,,,,,,,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,66,0.116341144,-0.0378473513,0.0527696274,0.13126342,0.00999999978,0.00499999989,0.138738304,0.123003006,0.0157352984,0.284411967,0.00747488439,0.008260414,0.0305746347,0.0247500911,0.239310905,0.156817153,9.22265625,10.8007812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,67,-0.206184343,0.061395511,0.0673949867,-0.0773938447,0.00999999978,0.00499999989,-0.0782644674,-0.107961692,0.0296972245,1.76960099,0.000870622694,0.0305678472,0.00809591822,0.0086849574,0.0167792384,0.0193096921,4.81640625,7.25,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,68,-0.144615397,-0.032241337,-0.0559634902,-0.232820213,0.00999999978,0.00499999989,-0.352293313,-0.33886081,0.0134325027,0.3048051,0.1194731,0.106040597,0.0269695967,0.0170985572,0.186203942,0.0748443305,9.41015625,10.9179688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,69,0.0453369617,0.00182685757,0.178367674,0.225531489,0.00999999978,0.00499999989,0.240027606,0.258412451,0.0183848441,0.503139794,0.0144961178,0.0328809619,0.019689111,0.016850125,0.0992412493,0.0726852417,7.96875,10.4257812,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,70,-0.00185252039,-0.0555358306,-0.00924431439,-0.0666326657,0.00999999978,0.00499999989,-0.220989838,-0.208078682,0.0129111558,0.186525121,0.154357165,0.141446024,0.0410333574,0.0281850435,0.431036502,0.203365549,9.95703125,12.2617188,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,71,0.0137467328,0.139786586,-0.153557196,-2.38716602e-05,0.00999999978,0.00499999989,-0.0626919568,-0.0835068002,0.0208148435,0.447836071,0.0626680851,0.0834829286,0.0236130301,0.0228646845,0.142739266,0.133835211,7.734375,10.6171875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,72,-0.119972147,-0.0806263313,0.130840808,-0.0697576702,0.00999999978,0.00499999989,-0.117538355,-0.0872285143,0.030309841,0.785133064,0.0477806851,0.0174708441,0.0223898441,0.0162138753,0.12833412,0.0672997758,8.15625,10.9375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,73,0.0432558507,-0.137836963,0.0760126561,-0.0185684562,0.00999999978,0.00499999989,-0.0866759643,-0.0202140119,0.0664619505,1.67456758,0.0681075081,0.00164555572,0.0228438172,0.0168442074,0.133591026,0.0726341978,9.12890625,11.8828125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,74,0.0735844821,-0.177804902,-0.0255905464,-0.129810959,0.00999999978,0.00499999989,-0.126455218,-0.147936314,0.0214810967,0.718596697,0.0033557415,0.0181253552,0.0166541561,0.0132379625,0.0710043907,0.0448623747,7.84765625,10.2890625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,75,0.102928393,-0.123140618,-0.184098393,-0.204310626,0.00999999978,0.00499999989,-0.234833226,-0.218017682,0.0168155432,0.693921566,0.0305225998,0.0137070566,0.0160674509,0.00816417579,0.0660897195,0.0170633644,6.46875,9.2109375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,76,-0.163033605,-0.179667503,0.0433699265,-0.299331188,0.00999999978,0.00499999989,-0.299742848,-0.310262054,0.0105192065,0.577096701,0.000411659479,0.010930866,0.00890515,0.00932165701,0.0203012321,0.0222446807,6.32421875,8.546875,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,77,0.156086445,0.0447133482,0.190074876,0.390874684,0.00999999978,0.00499999989,0.393462896,0.402911931,0.00944903493,0.49714458,0.00258821249,0.0120372474,0.0102279652,0.00877764821,0.0267804842,0.0197240617,6.265625,9.06640625,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,78,0.0989037976,0.158642575,0.188908637,0.446455002,0.00999999978,0.00499999989,0.46148017,0.478163928,0.0166837573,0.805846155,0.0150251687,0.031708926,0.0111201331,0.00958226994,0.0316562839,0.0235058945,6.19140625,8.109375,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,79,-0.217790172,0.0565860011,-0.0957516059,-0.256955773,0.00999999978,0.00499999989,-0.259165615,-0.259165615,0,0,0.00220984221,0.00220984221,0,0,0,0,1,1,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,80,-0.190041423,0.0514047518,-0.142416418,-0.281053096,0.00999999978,0.00499999989,-0.3196522,-0.299626529,0.0200256705,0.992467225,0.0385991037,0.0185734332,0.0104603963,0.00971626677,0.0280114897,0.0241678953,6.3984375,9.3203125,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,81,-0.107697763,-0.0890712813,-0.0972104669,-0.293979526,0.00999999978,0.00499999989,-0.374867767,-0.365843058,0.00902470946,0.212980926,0.0808882415,0.0718635321,0.0265492816,0.0158230402,0.180445269,0.0640943572,8.28125,10.7304688,256,256,0,0,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,19601,82,-0.00192253746,-0.111645013,0.148932368,0.0353648141,0.00999999978,0.00499999989,0.0357060321,0.015150087,0.0205559451,0.538735151,0.000341217965,0.0202147271,0.0234447792,0.0147101628,0.140712366,0.055395551,8.40625,10.0273438,256,256,0,0,1
