mesh,boundary,seed,point_index,x,y,z,value,exact,abs_error,std_error,sample_variance,samples_used,mean_steps,diverged,epsilon,walks_per_point,star_queries,fast_only_star_queries,exact_star_queries,is_valid
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,10,-0.0811202973,0.0964908004,-0.0482416078,-0.0766286924,-0.0328711048,0.0437575877,0.0133011658,0.0452917777,256,102.320312,0,9.99999975e-05,256,26194,23794,2400,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,11,-0.0107402578,0.180729836,-0.0448372886,0.134238079,0.12515229,0.00908578932,0.00933502428,0.0223085228,256,71.8007812,0,9.99999975e-05,256,18381,16825,1556,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,12,-0.0611755028,0.199949145,-0.0343294628,0.116292022,0.104444191,0.0118478313,0.00604409864,0.00935196877,256,47.0898438,0,9.99999975e-05,256,12055,10950,1105,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,13,-0.0350626484,0.210224673,0.00687460089,,,,,,,,,9.99999975e-05,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,14,0.0210043043,0.0194579698,0.0588089526,0.11461395,0.0992712229,0.0153427273,0.0161180291,0.0665064603,256,108.816406,0,9.99999975e-05,256,27857,25447,2410,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,15,-0.0103540719,0.158047348,0.0397412069,0.230622724,0.18743448,0.0431882441,0.0103981597,0.0276791602,256,98.5234375,0,9.99999975e-05,256,25222,22956,2266,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,16,-0.039521385,0.102026179,0.0672486871,0.191713959,0.129753485,0.0619604737,0.0139140524,0.0495618209,256,121.035156,0,9.99999975e-05,256,30985,27978,3007,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,17,0.0405099392,0.129948974,0.0078132255,0.216403753,0.178272143,0.0381316096,0.0132355038,0.0448457077,256,90.625,0,9.99999975e-05,256,23200,21080,2120,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,18,-0.0479585342,0.144119784,-0.0611163676,0.00683389558,0.0350448787,0.0282109827,0.0121973129,0.0380862541,256,101.371094,0,9.99999975e-05,256,25951,23552,2399,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,19,0.0156902131,0.126337081,-0.0448027514,0.106296338,0.0972245336,0.00907180458,0.0147937164,0.0560266376,256,98.4804688,0,9.99999975e-05,256,25211,22985,2226,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,20,-0.00702939322,0.0225085281,-0.0322350897,-0.072655715,-0.0167559553,0.0558997616,0.0166887082,0.0712993219,256,124.28125,0,9.99999975e-05,256,31816,28907,2909,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,21,-0.0422468856,0.186354056,0.0362586714,0.199067265,0.180365831,0.0187014341,0.00846655667,0.0183507428,256,59.3242188,0,9.99999975e-05,256,15187,13715,1472,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,22,-0.0139228515,0.0688166171,-0.0603689514,-0.0781134591,-0.00547518581,0.0726382732,0.0141834356,0.0514994785,256,120.847656,0,9.99999975e-05,256,30937,28189,2748,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,23,0.0599506907,0.115139082,0.0195783097,0.243991047,0.194668084,0.0493229628,0.0132109448,0.0446794406,256,91.6523438,0,9.99999975e-05,256,23463,21411,2052,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,24,0.0203218441,0.192576095,-0.00220530643,0.221348509,0.210692629,0.01065588,0.00764726894,0.0149710653,256,53.4414062,0,9.99999975e-05,256,13681,12477,1204,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,25,-0.0995398015,-0.0212173685,0.0726171285,-0.0573242493,-0.0481400415,0.00918420777,0.0134744113,0.0464792959,256,56.09375,0,9.99999975e-05,256,14360,13159,1201,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,26,-0.0744079873,0.177519768,-0.106887363,,,,,,,,,9.99999975e-05,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,27,-0.124111302,-0.011293429,-0.0103977034,-0.149986774,-0.145802438,0.00418433547,0.0138252918,0.0489315093,256,57.5078125,0,9.99999975e-05,256,14722,13362,1360,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,28,0.0519449562,0.0162660666,0.0591917522,0.153803915,0.127402768,0.0264011472,0.0162608735,0.0676904917,256,95.2226562,0,9.99999975e-05,256,24377,22179,2198,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,29,-0.0585225783,0.00320395734,-0.0732873678,-0.144256085,-0.128605992,0.0156500936,0.0135215921,0.0468053631,256,73.703125,0,9.99999975e-05,256,18868,17243,1625,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,30,0.0981892645,0.102299035,0.00765402801,0.224818438,0.208142325,0.016676113,0.0123259388,0.038893763,256,81.6523438,0,9.99999975e-05,256,20903,19064,1839,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,31,-0.122722015,0.15032202,0.0847506225,0.115113437,0.112350628,0.0027628094,0.0104901167,0.028170893,256,45.3710938,0,9.99999975e-05,256,11615,10665,950,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,32,-0.126045391,0.159733072,-0.0730734691,-0.0560842268,-0.0393857881,0.0166984387,0.0100990878,0.0261098426,256,46.828125,0,9.99999975e-05,256,11988,10849,1139,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,33,-0.0983680263,-0.0331287496,-0.00647430168,-0.15230462,-0.137971073,0.0143335462,0.0139465788,0.0497938097,256,54.203125,0,9.99999975e-05,256,13876,12600,1276,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,34,0.00673722336,0.176301077,-0.0743633881,0.0957279727,0.108674906,0.0129469335,0.0103024989,0.027172219,256,45.8828125,0,9.99999975e-05,256,11746,10658,1088,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,35,-0.0503399298,0.211527303,-0.0383891836,0.134497225,0.122798197,0.0116990283,0.0038093552,0.00371486414,256,30.8359375,0,9.99999975e-05,256,7894,7089,805,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,36,0.0148268193,0.0847808868,-0.0934574604,-0.00856108405,0.00615024567,0.0147113297,0.0140852649,0.0507890396,256,64.25,0,9.99999975e-05,256,16448,15056,1392,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,37,0.0319901258,0.191760778,-0.0363632925,0.200536504,0.187387615,0.0131488889,0.00761279138,0.0148363765,256,46.3164062,0,9.99999975e-05,256,11857,10800,1057,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,38,-0.0853141919,0.158831939,-0.108684674,-0.0380233414,-0.0351669267,0.00285641477,0.0101461438,0.0263537224,256,50.9023438,0,9.99999975e-05,256,13031,11851,1180,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,39,0.0283567104,-0.0187174622,-0.0427036844,-0.0285720918,-0.0330644362,0.00449234433,0.0155291436,0.0617354997,256,62.1523438,0,9.99999975e-05,256,15911,14568,1343,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,40,-0.0140882032,0.0375561714,0.100748047,0.131278396,0.12421602,0.00706237555,0.0144391609,0.0533732772,256,97.234375,0,9.99999975e-05,256,24892,22572,2320,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,41,-0.00525987009,0.218332782,0.0348649211,0.252547562,0.247937828,0.00460973382,0.00143598765,0.000527887489,256,14.3359375,0,9.99999975e-05,256,3670,3130,540,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,42,-0.0953152403,0.106770851,-0.078811042,-0.0945816189,-0.0673554316,0.0272261873,0.0125783514,0.0405030213,256,70.0429688,0,9.99999975e-05,256,17931,16305,1626,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,43,-0.101107672,0.0862035453,0.0917894393,,,,,,,,,9.99999975e-05,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,44,-0.0376733541,-0.0209970176,-0.0135668842,-0.119308434,-0.0722372532,0.0470711812,0.0160143189,0.0656533539,256,90.4726562,0,9.99999975e-05,256,23161,21031,2130,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,45,-0.107621983,0.062222179,-0.0391345434,-0.120442316,-0.0845343471,0.0359079689,0.012457083,0.0397258028,256,87.1640625,0,9.99999975e-05,256,22314,20239,2075,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,46,-0.124964274,0.105792344,-0.0179618821,-0.0580481067,-0.0371338129,0.0209142938,0.0115987044,0.0344396681,256,82.625,0,9.99999975e-05,256,21152,19262,1890,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,47,0.0268910825,0.194390982,0.0538781397,0.290872812,0.275160193,0.0157126188,0.00672517437,0.0115783615,256,40.7460938,0,9.99999975e-05,256,10431,9421,1010,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,48,0.0775520578,-0.0479117967,-0.0735618696,-0.061392311,-0.0439216085,0.0174707025,0.0146804033,0.0551716425,256,46.0039062,0,9.99999975e-05,256,11777,10768,1009,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,49,0.170051157,0.0868795365,-0.0763519406,0.171121076,0.180578768,0.0094576925,0.0103869112,0.0276193097,256,29.5898438,0,9.99999975e-05,256,7575,6906,669,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,50,-0.149645939,-0.070355922,-0.0153150121,-0.234448284,-0.235316873,0.000868588686,0.0111993421,0.0321088694,256,36.6875,0,9.99999975e-05,256,9392,8557,835,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,51,-0.102774747,0.138941616,-0.134950474,-0.112983473,-0.0987836048,0.0141998678,0.0102742035,0.0270231701,256,41.7929688,0,9.99999975e-05,256,10699,9697,1002,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,52,-0.0704755336,-0.106104508,-0.0636035502,-0.238570675,-0.240183592,0.00161291659,0.0132945655,0.0452468395,256,34.7734375,0,9.99999975e-05,256,8902,8117,785,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,53,-0.0860691071,-0.0260098036,-0.153910965,-0.265915275,-0.26598987,7.45952129e-05,0.0118203461,0.0357684717,256,36.0898438,0,9.99999975e-05,256,9239,8427,812,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,54,-0.105345145,-0.0075848992,-0.12672922,-0.251438707,-0.239659265,0.0117794424,0.0113184014,0.0327951908,256,38.359375,0,9.99999975e-05,256,9820,8939,881,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,55,-0.14074254,0.159348771,-0.141548246,-0.135568962,-0.122942016,0.012626946,0.007756304,0.0154010253,256,31.3359375,0,9.99999975e-05,256,8022,7286,736,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,56,0.110233784,0.0488929786,-0.127971783,0.0157202631,0.0311549753,0.0154347122,0.0120761143,0.0373331308,256,44.0859375,0,9.99999975e-05,256,11286,10271,1015,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,57,-0.184416473,0.165032387,-0.0313744731,-0.0631861538,-0.0507585593,0.0124275945,0.0061652381,0.00973060168,256,30.1640625,0,9.99999975e-05,256,7722,6963,759,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,58,-0.098583281,0.205085814,-0.194390848,-0.0893264413,-0.0878883153,0.00143812597,0.00346221821,0.00306866062,256,21.09375,0,9.99999975e-05,256,5400,4847,553,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,59,-0.07415618,-0.0536110848,-0.0673864558,-0.201935425,-0.195153713,0.00678171217,0.0141714411,0.051412411,256,53.5234375,0,9.99999975e-05,256,13702,12503,1199,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,60,0.121445753,0.162039176,-0.0100503694,0.244668275,0.273434579,0.0287663043,0.0132886125,0.045206327,256,42.5507812,0,9.99999975e-05,256,10893,9880,1013,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,61,-0.145706594,0.0149500212,-0.0326339751,-0.17220816,-0.163390547,0.00881761312,0.0126928296,0.0412436314,256,52,0,9.99999975e-05,256,13312,12123,1189,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,62,-0.141932428,0.166164324,0.16737175,0.183683544,0.191603646,0.00792010128,0.00779009284,0.0155354999,256,27.6757812,0,9.99999975e-05,256,7085,6419,666,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,63,0.165859744,-0.00243314472,-0.0700037852,0.10578908,0.0934228078,0.0123662725,0.0112053966,0.0321435966,256,30.3789062,0,9.99999975e-05,256,7777,7196,581,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,64,-0.0569132529,0.0861814246,-0.167091504,-0.148003533,-0.137823328,0.0101802051,0.00926786102,0.0219886713,256,40.6015625,0,9.99999975e-05,256,10394,9437,957,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,65,0.113617323,0.168857753,-0.0109422961,,,,,,,,,9.99999975e-05,256,,,0
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,66,0.116341144,-0.0378473513,0.0527696274,0.149894848,0.13126342,0.0186314285,0.0135991648,0.0473439433,256,34.6835938,0,9.99999975e-05,256,8879,8087,792,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,67,-0.206184343,0.061395511,0.0673949867,-0.0820872188,-0.0773938447,0.00469337404,0.0052898922,0.00716363778,256,21.8828125,0,9.99999975e-05,256,5602,5042,560,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,68,-0.144615397,-0.032241337,-0.0559634902,-0.25282833,-0.232820213,0.020008117,0.0120630525,0.0372524112,256,44.3984375,0,9.99999975e-05,256,11366,10366,1000,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,69,0.0453369617,0.00182685757,0.178367674,0.255986691,0.225531489,0.0304552019,0.00814508088,0.0169836394,256,30.484375,0,9.99999975e-05,256,7804,7088,716,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,70,-0.00185252039,-0.0555358306,-0.00924431439,-0.0930602029,-0.0666326657,0.0264275372,0.0154703232,0.0612687096,256,65.5976562,0,9.99999975e-05,256,16793,15386,1407,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,71,0.0137467328,0.139786586,-0.153557196,-0.00249095587,-2.38716602e-05,0.00246708421,0.0103797698,0.0275813434,256,39.2382812,0,9.99999975e-05,256,10045,9108,937,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,72,-0.119972147,-0.0806263313,0.130840808,-0.0690511689,-0.0697576702,0.000706501305,0.0114109674,0.0333338045,256,33.7109375,0,9.99999975e-05,256,8630,7878,752,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,73,0.0432558507,-0.137836963,0.0760126561,-0.0303384028,-0.0185684562,0.0117699467,0.0115963342,0.0344255902,256,33.546875,0,9.99999975e-05,256,8588,7821,767,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,74,0.0735844821,-0.177804902,-0.0255905464,-0.138049394,-0.129810959,0.00823843479,0.00929985289,0.0221407376,256,28.921875,0,9.99999975e-05,256,7404,6748,656,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,75,0.102928393,-0.123140618,-0.184098393,-0.203461394,-0.204310626,0.000849232078,0.00844274927,0.0182476845,256,25.1601562,0,9.99999975e-05,256,6441,5890,551,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,76,-0.163033605,-0.179667503,0.0433699265,-0.307527691,-0.299331188,0.00819650292,0.00652901549,0.0109127788,256,22.9492188,0,9.99999975e-05,256,5875,5367,508,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,77,0.156086445,0.0447133482,0.190074876,0.391099691,0.390874684,0.000225007534,0.0064811362,0.0107533121,256,23.4375,0,9.99999975e-05,256,6000,5402,598,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,78,0.0989037976,0.158642575,0.188908637,0.448282361,0.446455002,0.0018273592,0.00667136069,0.011393805,256,26.8710938,0,9.99999975e-05,256,6879,6219,660,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,79,-0.217790172,0.0565860011,-0.0957516059,-0.257240057,-0.256955773,0.000284284353,0.0015859101,0.000643868349,256,13.75,0,9.99999975e-05,256,3520,3014,506,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,80,-0.190041423,0.0514047518,-0.142416418,-0.291055411,-0.281053096,0.010002315,0.0062081893,0.00986665394,256,22.3515625,0,9.99999975e-05,256,5722,5185,537,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,81,-0.107697763,-0.0890712813,-0.0972104669,-0.312189609,-0.293979526,0.0182100832,0.0113669261,0.0330769941,256,38.5429688,0,9.99999975e-05,256,9867,8996,871,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,82,-0.00192253746,-0.111645013,0.148932368,0.0293789189,0.0353648141,0.00598589517,0.0114734154,0.033699654,256,33.7578125,0,9.99999975e-05,256,8642,7891,751,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,83,0.114343867,-0.110325351,-0.182348445,-0.179748192,-0.17832993,0.00141826272,0.00900917221,0.0207782891,256,23.6445312,0,9.99999975e-05,256,6053,5453,600,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,84,-0.143275395,-0.110807627,0.0813221112,-0.175655514,-0.172760934,0.00289458036,0.0103906617,0.0276392549,256,30.359375,0,9.99999975e-05,256,7772,7027,745,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,85,0.0520934463,-0.082233578,-0.141256347,-0.172347441,-0.171396479,0.000950962305,0.0114267515,0.0334260873,256,28.4492188,0,9.99999975e-05,256,7283,6611,672,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,86,0.20804511,-0.0256113689,-0.0533502214,0.133158296,0.129083514,0.00407478213,0.00621776422,0.00989711192,256,22.2070312,0,9.99999975e-05,256,5685,5146,539,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,87,-0.0401570834,-0.145803303,-0.114336617,-0.315876514,-0.300296992,0.0155795217,0.0104425494,0.02791599,256,27.1679688,0,9.99999975e-05,256,6955,6315,640,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,88,0.123203456,-0.13034226,0.0229024198,0.0198683813,0.0157636162,0.00410476513,0.0116926897,0.0350000635,256,28.25,0,9.99999975e-05,256,7232,6552,680,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,89,-0.0956024602,-0.0959946662,-0.182432234,-0.376315773,-0.374029368,0.00228640437,0.00846074428,0.0183255561,256,21.9882812,0,9.99999975e-05,256,5629,5097,532,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,90,-0.00800199155,0.168670878,0.19678022,0.358051389,0.357449114,0.000602275133,0.00517209712,0.0068481504,256,23.90625,0,9.99999975e-05,256,6120,5499,621,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,91,-0.207951158,0.183810994,-0.166529208,-0.193297401,-0.190669373,0.00262802839,0.00309697818,0.00245536608,256,18.2578125,0,9.99999975e-05,256,4674,4130,544,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,92,0.109053016,0.174469128,-0.146110892,0.143998593,0.137411237,0.00658735633,0.00717396615,0.0131752426,256,25.9882812,0,9.99999975e-05,256,6653,6036,617,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,93,-0.00825980026,0.124331459,0.204406217,0.323016673,0.320477873,0.00253880024,0.00570124108,0.00832106266,256,26.9179688,0,9.99999975e-05,256,6891,6229,662,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,94,0.0911224335,-0.0995558426,0.0748498514,0.0469974466,0.0664164424,0.0194189958,0.013411331,0.046045132,256,37.2890625,0,9.99999975e-05,256,9546,8718,828,1
C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,neumann,12601,95,-0.068526499,-0.19553487,0.115663975,-0.163050026,-0.148397386,0.0146526396,0.00575871533,0.00848967675,256,21.609375,0,9.99999975e-05,256,5532,4999,533,1
