point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
20,-0.0715340823,0.216210067,-0.110665351,0.0340106338,0.0399448648,0.00593423098,0.00307016424,0.000301629072,32,32,18.625,1
21,0.127247632,-0.106606379,0.0270294994,0.0476707518,0.0356805064,0.0119902454,0.00811102334,0.03453907,525,525,23.0552387,1
22,0.204557449,0.199841678,0.113761216,0.518160343,0.528437555,0.0102772117,0.00421773922,0.000569258351,32,32,14,1
23,-0.0574951917,-0.0281062871,0.17808342,0.092481941,0.0940473452,0.00156540424,0.00766543578,0.0224459022,382,382,22.3298435,1
24,-0.0588344634,0.21266368,0.136329144,0.290158361,0.282227308,0.00793105364,0.00609438913,0.00118853047,32,32,15.90625,1
25,-0.0110276639,-0.206182942,0.112098932,-0.105111673,-0.0853206962,0.0197909772,0.00768597005,0.00791593362,134,134,20.8582096,1
26,-0.0242285132,0.10792461,0.10970366,0.193399757,0.182281643,0.011118114,0.00770856906,0.0235905498,397,397,24.2795963,1
27,-0.095111683,-0.0602903962,-0.0714065135,-0.226808593,-0.215986043,0.0108225495,0.00767860562,0.0422160663,716,716,24.1103344,1
28,-0.0609363914,0.00386875868,-0.111422814,-0.16849044,-0.171533972,0.00304353237,0.00853371341,0.0354654156,487,487,24.5051327,1
29,-0.202062145,0.0864869654,0.0535965264,-0.0619786531,-0.0574471019,0.00453155115,0.00768897822,0.0095775025,162,162,20.6296291,1
30,-0.0213588625,0.048778832,0.0829655528,0.110385522,0.108979374,0.00140614808,0.00773124443,0.0219961479,368,368,26.529892,1
31,-0.0222579837,0.0277810693,0.152904212,0.158427298,0.15741612,0.0010111779,0.00865027215,0.0269377958,360,360,24.3972225,1
32,0.0106348395,-0.087533325,0.0443944037,-0.0325040817,-0.0263575297,0.00614655204,0.00823897216,0.0427648127,630,630,24.4158726,1
33,-0.0920921266,-0.0606022179,-0.124288842,-0.276983202,-0.278242499,0.00125929713,0.00717425346,0.034896601,678,678,23.570797,1
34,0.136307836,-0.0707756728,0.169063747,0.23459591,0.229608104,0.00498780608,0.00631308835,0.0184130501,462,462,21.7251091,1
35,-0.16983293,-0.171026006,0.0217889696,-0.319069982,-0.331902355,0.0128323734,0.0116715319,0.00708368234,52,52,20.2307701,1
36,0.126590818,0.0522974133,-0.157897234,0.0209909976,0.0189159103,0.00207508728,0.00628292654,0.0243561771,617,617,23.0502434,1
37,-0.148035049,0.0596322417,-0.177986011,-0.266388834,-0.25689137,0.0094974637,0.0113032497,0.0200588629,157,157,22.6050949,1
38,-0.218095094,0.104915202,0.163203031,0.0500231385,0.0462124757,0.00381066278,0.00162934477,8.49524586e-05,32,32,14.28125,1
39,0.168983847,-0.209895268,0.0578715205,0.0169600993,0.0100585502,0.00690154918,0.00728835817,0.00398401218,75,75,20.2666664,1
40,-0.142876387,0.0167263448,0.0382198393,-0.0879302025,-0.0933135673,0.00538336486,0.00748741208,0.0251715407,449,449,24.0779514,1
41,-0.020595029,0.0683197379,-0.211358204,-0.163633496,-0.168100551,0.0044670552,0.00812593941,0.00521644112,79,79,18.6962032,1
42,0.169321477,-0.0284837186,0.112501681,0.25333944,0.267447263,0.0141078234,0.0148712629,0.013269267,60,60,25,1
43,-0.203641891,-0.041240871,-0.131225765,-0.376108527,-0.379046142,0.00293761492,0.00606188085,0.00767999701,209,209,21.2153111,1
44,0.0030092001,-0.034700498,0.201776057,0.17008476,0.179830626,0.00974586606,0.0102644255,0.0105358437,100,100,19.3999996,1
45,-0.032025516,0.0884926915,-0.17443639,-0.117969215,-0.134381711,0.0164124966,0.00684557064,0.0211815517,452,452,23.2345123,1
46,0.216476232,0.102357864,0.0151209682,0.33395505,0.33610031,0.00214526057,0.00550472923,0.000969665474,32,32,15.34375,1
47,0.151479304,-0.209710628,-0.188612461,-0.246843785,-0.250859052,0.0040152669,0.00633772928,0.00128533808,32,32,17.65625,1
48,-0.173315823,0.118936032,0.138584018,0.0842042267,0.0898769051,0.00567267835,0.00844368618,0.0100527136,141,141,19.6099281,1
49,-0.131052926,-0.0887222141,-0.201915696,-0.421690822,-0.424603313,0.00291249156,0.00661230367,0.00515926164,118,118,21.4152546,1
50,0.0651088953,0.0485438108,-0.0757170767,0.0379356295,0.0376891531,0.000246476382,0.00699184882,0.0362244919,741,741,27.0499325,1
51,-0.103809394,-0.134408683,-0.097474575,-0.335692644,-0.33641088,0.00071823597,0.00717888586,0.0286542401,556,556,22.7967625,1
52,0.198579997,0.181334347,-0.024426043,0.3554883,0.351510912,0.00397738814,0.00594424037,0.00565343909,160,160,21.2374992,1
53,-0.173410326,-0.0659863204,0.0277483612,-0.211648285,-0.217737138,0.00608885288,0.00888515078,0.0217101239,275,275,21.9781818,1
54,0.196050256,0.0424478352,-0.0476817042,0.190816388,0.17290771,0.0179086775,0.013255097,0.0187996421,107,107,20.0841122,1
55,0.0866099894,0.144145876,0.0349568725,0.265712738,0.263429731,0.00228300691,0.00942886062,0.0194698479,219,219,24.118721,1
56,-0.0455759019,-0.201245606,0.197442651,-0.049378857,-0.0605493002,0.0111704431,0.00794605631,0.00202047406,32,32,17.25,1
57,-0.0381864607,-0.0300779939,0.0751876533,0.0069231987,0,0,0,0,0,0,0,0
58,-0.0143138319,-0.185396045,0.101622105,-0.0980877727,-0.0889900625,0.00909771025,0.00913811103,0.0165340044,198,198,23.151516,1
59,-0.10123539,-0.211869761,-0.18357569,-0.496680856,-0.495909899,0.000770956278,0.00782163069,0.00232476066,38,38,14.2631578,1
60,-0.0464957058,-0.175231725,0.212650716,-0.00907671452,-0.00910196081,2.52462924e-05,0.00699208304,0.00366669195,75,75,20.6000004,1
61,0.150647908,0.0574430227,-0.0240211487,0.184069782,0.177752882,0.00631690025,0.00801005494,0.0307972729,480,480,24.5687504,1
62,-0.082392633,-0.0709600896,-0.16695641,-0.320309132,-0.336162329,0.0158531964,0.00968381297,0.0192241296,205,205,22.7560978,1
63,-0.115729839,0.109054476,0.0469852984,0.0403099358,0.0328897499,0.00742018595,0.00869065057,0.0163139198,216,216,23.4120369,1
64,0.125986606,0.132964224,-0.0974656567,0.161485165,0.162142903,0.000657737255,0.00864344835,0.0232345611,311,311,23.8520908,1
65,-0.0843077153,0.127039313,-0.0227815658,0.0199500322,0,0,0,0,0,0,0,0
66,0.147731453,0.0798511803,-0.142489448,0.0850931853,0.0919970647,0.00690387934,0.00787669048,0.0218388736,352,352,23.071022,1
67,0.204532593,0.164094776,0.0639460385,0.432573408,0.43362689,0.00105348229,0.00758853788,0.00351274014,61,61,17.5573769,1
68,-0.0376977324,-0.0375824124,-0.02673693,-0.102017075,-0.0925134197,0.00950365514,0.00816825032,0.043968685,659,659,26.3399086,1
69,0.180232078,-0.0394698232,0.205760896,0.346523166,0.332822353,0.0137008131,0.00844622869,0.00385229383,54,54,18.3518524,1
70,-0.0114539564,-0.168085843,0.142329633,-0.0372101665,-0.0492018722,0.0119917057,0.00855575781,0.0178610422,244,244,22.0286884,1
71,-0.202452973,0.129363507,-0.083732754,-0.156822219,-0.158691347,0.00186912715,0.0109928772,0.0107550574,89,89,19.1235962,1
72,-0.155143708,-0.152156562,-0.13748166,-0.444781929,-0.448831856,0.004049927,0.00687143486,0.0150621003,319,319,21.0752354,1
73,0.020499751,-0.114587091,-0.179124013,-0.27321136,-0.277816564,0.00460520387,0.0165545177,0.0238425303,87,87,26.3793106,1
74,0.126970857,0.202295691,-0.118164219,0.211102337,0.193875611,0.0172267258,0.011956335,0.00900609791,63,63,22.9523811,1
75,-0.0939234346,-0.187165797,-0.157617629,-0.438706875,-0.431731492,0.00697538257,0.00762229366,0.010864581,187,187,20.2085552,1
76,0.0398407876,0.161200553,-0.0109061301,0.190135211,0.194766283,0.00463107228,0.0081553515,0.0156297944,235,235,22.8340435,1
77,0.17928952,0.0427117348,-0.0742171109,0.147784144,0.154057041,0.00627289712,0.0104926629,0.0190466046,173,173,21.3699417,1
78,-0.124408379,0.101362884,0.212044299,0.188998803,0.199863896,0.0108650923,0.00751176709,0.00220063911,39,39,18.9743595,1
79,-0.0739538819,-0.0138743371,0.129502445,0.0416742265,0.0432061255,0.00153189898,0.007627171,0.0322282501,554,554,24.3014431,1
80,0.0235717893,-0.10589423,-0.0649261326,-0.147248566,-0.139277741,0.00797082484,0.00889132544,0.041583281,526,526,24.5133076,1
81,-0.169174924,-0.105908424,0.0292242616,-0.245859101,-0.258865863,0.0130067617,0.0124172876,0.0201987643,131,131,23.7022896,1
82,0.1658324,-0.00364455581,-0.105079755,0.0571080893,0.0513277687,0.00578032061,0.00893683452,0.0200466197,251,251,24.5498009,1
83,0.172670454,-0.0918120295,0.0695100725,0.150368497,0.144130185,0.00623831153,0.0104511818,0.0240299832,220,220,22.954546,1
84,-0.066225037,-0.160088286,-0.0650972128,-0.291410536,-0.301864117,0.0104535818,0.00867564324,0.0217521023,289,289,22.8477516,1
85,-0.0658861101,-0.00629773736,0.0632237196,-0.00896012783,-0.00721348682,0.00174664101,0.00762154069,0.0351431668,605,605,26.0099182,1
86,0.0782472789,0.0545205772,-0.175634578,-0.0428667217,-0.0506810248,0.00781430304,0.0084498385,0.020991534,294,294,23.4659863,1
87,-0.112518825,0.0608970225,-0.0595926791,-0.111214481,-0.116764694,0.00555021316,0.00827953219,0.0282428674,412,412,26.3446598,1
88,-0.0859622508,-0.12045601,0.139726669,-0.0666915923,-0.0793484822,0.0126568899,0.00641795481,0.0266088322,646,646,23.1640873,1
89,-0.191822469,-0.145567343,-0.140017092,-0.477406919,-0.488330215,0.0109232962,0.00905633438,0.00533111719,65,65,18.6461544,1
90,0.00133760273,0.032738924,-0.11752066,-0.0834441334,-0.103249893,0.0198057592,0.00940656383,0.0318540409,360,360,23.9611111,1
91,0.176818281,-0.139510214,-0.114652134,-0.0773440674,-0.0775680169,0.000223949552,0.00739243906,0.0147003531,269,269,19.8921928,1
92,0.0768230557,0.107164085,-0.138172224,0.0458149165,0.0384093486,0.00740556791,0.0105428444,0.0236752834,213,213,22.4225349,1
93,-0.163294256,0.10835588,-0.101655737,-0.156594113,-0.165337443,0.00874333084,0.0078321863,0.0158878751,259,259,22.1274128,1
94,0.156449288,0.138111472,0.184584111,0.479144871,0.4793441,0.000199228525,0.00633127801,0.00717522902,179,179,20.0726261,1
95,0.119075239,-0.0987686962,0.176617324,0.196923867,0.188695252,0.00822861493,0.0131599521,0.0192234609,111,111,21.6846848,1
96,-0.188107222,0.0802221,-0.196550503,-0.304435611,-0.299723923,0.00471168756,0.00879777782,0.00735308509,95,95,20.389473,1
97,0.178196281,0.108929664,-0.191854209,0.0952717364,0.0890904069,0.00618132949,0.00976713747,0.00581921497,61,61,19.6229515,1
98,0.154184848,0.114183009,-0.101230271,0.167137593,0.170714334,0.00357674062,0.00662292307,0.0203086212,463,463,23.0431957,1
99,-0.0134172738,-0.0232267827,-0.0669378042,-0.103581861,-0.0864323825,0.0171494782,0.00881391391,0.0432705879,557,557,26.6732502,1
100,-0.0383371264,-0.181041062,0.0313773751,-0.188000813,-0.195162266,0.00716145337,0.00888134912,0.0182997808,232,232,22.9482765,1
101,0.207719743,-0.173262879,-0.0173445195,0.0171123445,0.0223972332,0.00528488867,0.00705532124,0.00527642109,106,106,18.179245,1
102,0.0804683864,0.110413045,-0.0302176476,0.160663784,0.162405476,0.00174169242,0.0102721667,0.0242690016,230,230,25.3173904,1
103,-0.156764284,-0.0669723004,-0.108220614,-0.331957191,-0.332193583,0.000236392021,0.00805749837,0.0257745404,397,397,23.2342567,1
104,-0.0538295805,0.19058013,-0.0558357239,0.0809148252,0.0792836547,0.00163117051,0.00672728755,0.00393730635,87,87,23.8965511,1
105,0.119318575,0.136168092,-0.0525227189,0.202963948,0.200497821,0.00246612728,0.00679778401,0.0263858344,571,571,23.0788097,1
106,0.103900611,-0.0669434518,0.0141016394,0.051058799,0.0462008305,0.00485796854,0.00710192882,0.0446370915,885,885,24.1096039,1
107,0.000119715929,0.189004809,-0.166542947,0.0225815773,0.0194302052,0.00315137208,0.0084566772,0.0106557924,149,149,21.530201,1
108,-0.206478298,0.104339987,-0.0690545291,-0.17119284,-0.175058588,0.00386574864,0.00885237847,0.00344804232,44,44,19,1
109,-0.0383809507,-0.0533756316,0.0125670731,-0.0791895092,-0.0783494264,0.000840082765,0.00825118553,0.0420747139,618,618,25.6715202,1
110,0.0711194277,-0.135913327,0.201803595,0.137009695,0.140194491,0.00318479538,0.00666484796,0.00732933218,165,165,19.8606052,1
111,0.00924947858,0.083676368,0.0492554605,0.142181307,0,0,0,0,0,0,0,0
112,0.000325933099,0.061965704,0.0433692634,0.1056609,0,0,0,0,0,0,0,0
113,-0.0380162001,0.122072935,-0.127710104,-0.0436533689,-0.038929332,0.0047240369,0.00753474189,0.0220844373,389,389,23.7969151,1
114,-0.0484703481,0.124508381,-0.198525116,-0.122487083,-0.116481334,0.00600574911,0.00876326393,0.0106744766,139,139,21.2446041,1
115,-0.202105582,-0.103226438,0.0837299526,-0.221602052,-0.22841914,0.00681708753,0.01182569,0.00685250061,49,49,23,1
116,0.0183507353,-0.00475050509,0.182632774,0.196233004,0.207818747,0.0115857422,0.007911277,0.0182757825,292,292,24.40411,1
117,0.0608526468,0.142318964,-0.11365208,0.0895195305,0.0912846625,0.00176513195,0.00619127974,0.0242641196,633,633,22.3554497,1
118,0.0708854795,-0.21056959,-0.104634412,-0.244318515,-0.257497609,0.0131790936,0.00516592246,0.000853976118,32,32,17.5,1
119,-0.00636906922,0.195129246,-0.10059046,0.0881697163,0.0851825699,0.00298714638,0.00885105319,0.0100276656,128,128,22.921875,1
120,0.13975963,0.0692253113,-0.0951362029,0.113848738,0.117064722,0.00321598351,0.00754211005,0.0267920922,471,471,22.1422501,1
121,-0.0171385407,-0.0247900337,0.100337505,0.0584089309,0.0443926081,0.0140163228,0.00800002366,0.0417922512,653,653,26.4670753,1
122,0.0691806674,-0.133347273,-0.195465535,-0.25963214,-0.261617035,0.00198489428,0.00775962695,0.0120423613,200,200,20.6700001,1
123,-0.115649328,-0.103063293,-0.1529603,-0.371672928,-0.364141315,0.00753161311,0.00806953292,0.025591122,393,393,23.5343513,1
124,0.172164798,0.0763324499,-0.0143983811,0.234098867,0.240619391,0.00652052462,0.0066629299,0.0190896932,430,430,22.5488377,1
125,0.158842057,-0.133701593,0.125522673,0.150663137,0.143756121,0.00690701604,0.00741506647,0.0191891398,349,349,21.1117477,1
126,0.12811026,-0.0254276246,-0.0210539997,0.0816286355,0.0856273025,0.003998667,0.00720287673,0.0392742418,757,757,24.9431973,1
127,-0.0506973863,-0.10265702,0.0714296401,-0.0819247663,-0.0932228267,0.0112980604,0.00925910566,0.0453517139,529,529,23.1455574,1
128,-0.208219096,-0.0811722726,0.206569701,-0.0828216672,-0.0819100961,0.000911571085,0.00693198014,0.00153767504,32,32,18.75,1
129,-0.0179102868,-0.140162989,0.212099612,0.0540263355,0.0497072339,0.00431910157,0.00884454325,0.00406774925,52,52,17.8846149,1
130,-0.0432500839,-0.175466001,0.0234619528,-0.195254132,-0.193575695,0.00167843699,0.00724751037,0.0212206692,404,404,22.2301979,1
131,0.162870497,-0.179811522,-0.0699632466,-0.0869042724,-0.0684234351,0.0184808373,0.00909102522,0.013306126,161,161,24.5155277,1
132,0.211588055,0.0755178034,0.198372453,0.485478312,0.487610728,0.00213241577,0.00553635741,0.000980840181,32,32,16.3125,1
133,-0.00147308409,-0.0731434971,0.102221042,0.0276044607,0,0,0,0,0,0,0,0
134,0.025192529,-0.187890068,-0.181077063,-0.343774617,-0.350481749,0.00670713186,0.00696233427,0.00155117118,32,32,16.40625,1
135,0.209296465,-0.0233936012,0.133767724,0.319670588,0.321952492,0.00228190422,0.00733664352,0.00274514337,51,51,21.1372547,1
136,0.0404572785,0.191292971,-0.0527597666,0.178990483,0.161347196,0.0176432878,0.00957300141,0.0162206981,177,177,22.7457619,1
137,-0.0825688392,0.208107173,-0.13494581,-0.00940747559,-0.0330166332,0.0236091577,0.00974767935,0.00798144937,84,84,18.3928566,1
138,-0.140733153,0.171009868,0.210757017,0.241033733,0.232949436,0.00808429718,0.00559485378,0.00100167643,32,32,24.09375,1
139,-0.0187050104,0.0252653062,0.0597425401,0.0663028359,0.0614585578,0.0048442781,0.00612480892,0.0164683331,439,439,25.2232342,1
140,-0.136936516,0.215613425,0.0380333066,0.116710216,0.124423593,0.00771337748,0.00221490487,0.000156985727,32,32,15.40625,1
141,0.116281152,-0.0212821513,0.106330514,0.201329514,0.19535245,0.00597706437,0.00790194515,0.0340926386,546,546,23.7875462,1
142,-0.0506555438,0.0189066231,0.139763266,0.108014345,0.0993001685,0.00871417671,0.00757211912,0.0281524602,491,491,24.4175148,1
143,0.0851649642,0.0567185283,0.0509900153,0.192873508,0.198510543,0.00563703477,0.00723098824,0.0273462012,523,523,25.0439777,1
144,0.0299884379,-0.011276409,0.170498312,0.18921034,0.186837643,0.002372697,0.00877350383,0.0257094372,334,334,24.143713,1
145,-0.184974536,-0.198815882,0.199352115,-0.184438318,-0.181366548,0.00307177007,0.00774132926,0.00191770168,32,32,18,1
146,-0.107779995,0.0480180383,0.0782741606,0.0185122043,0.0174382292,0.00107397512,0.00724625401,0.0255189836,486,486,25.5720158,1
147,-0.173401058,-0.16180855,-0.176844493,-0.512054086,-0.498749226,0.0133048594,0.0103378277,0.010687069,100,100,21.8400002,1
148,-0.207046121,-0.0383862257,-0.110338889,-0.355771244,-0.36933428,0.0135630369,0.00678017363,0.00147106417,32,32,18.5625,1
149,-0.0276939869,0.0510941744,0.0297698379,0.0531700253,0.0464728214,0.00669720396,0.00589181064,0.00111082976,32,32,22.9375,1
150,0.0813885629,0.159114718,0.0203701854,0.260873467,0.24071528,0.0201581866,0.0100076124,0.0205312204,205,205,23.3707314,1
151,0.00564801693,-0.136088908,0.151573747,0.0211328566,0.0220013689,0.000868512318,0.0103303585,0.0281731039,264,264,23.882576,1
152,-0.114586279,0.0482412279,-0.0170407891,-0.0833858401,-0.0871050581,0.00371921808,0.0086590806,0.026692763,356,356,26.9634838,1
153,-0.0424078256,0.130972803,-0.203397572,-0.114832595,-0.118665002,0.0038324073,0.0071444097,0.00699283509,137,137,19.8248177,1
154,-0.0932594985,-0.0528479367,-0.0257671475,-0.171874583,-0.174344942,0.00247035921,0.00771116652,0.0432883985,728,728,25.4381866,1
155,-0.00938591361,-0.0418286473,0.18536061,0.13414605,0.14814426,0.0139982104,0.00912295654,0.0129836202,156,156,21.5192299,1
156,0.214877725,0.10625273,-0.0936704278,0.227460027,0.226920143,0.000539883971,0.00606854912,0.00117847323,32,32,15.9375,1
157,0.0555076897,0.0605523884,0.0612383783,0.177298456,0.172161475,0.00513698161,0.00572550623,0.0228158701,696,696,25.4841957,1
158,-0.0902157873,-0.0172702968,-0.192491084,-0.299977183,-0.302767515,0.00279033184,0.00934876781,0.0131973187,151,151,21.1854305,1
159,-0.0372240394,-0.0841819793,0.184061915,0.0626558959,0.0620576516,0.000598244369,0.00964423269,0.020462472,220,220,23.386364,1
160,0.0819302797,0.0723004639,0.1032525,0.257483244,0.245172948,0.0123102963,0.00680576405,0.0308017526,665,665,25.9593983,1
161,0.0476298928,-0.143367261,-0.175896108,-0.271633476,-0.266513616,0.00511986017,0.00668570446,0.0197121017,441,441,21.954649,1
162,-0.103410468,-0.0100907534,-0.219687358,-0.333188593,-0.332522631,0.000665962696,0.00115794304,4.29066276e-05,32,32,6.53125,1
163,0.0320818722,-0.0964488164,-0.0119177103,-0.0762846544,-0.0762523487,3.23057175e-05,0.00661171693,0.0447639562,1024,1024,24.4277344,1
164,0.17147696,0.143903702,0.0681955218,0.383576185,0.393083692,0.00950750709,0.00921803247,0.0139354281,164,164,21.9878044,1
165,-0.0748606473,0.0132811815,0.00806671381,-0.0535127521,-0.0657886118,0.0122758597,0.00737166358,0.0239645671,441,441,25.2539692,1
166,-0.158717707,-0.105493762,-0.0933680236,-0.357579499,-0.378970891,0.0213913918,0.00903060287,0.0197355319,242,242,22.3264465,1
167,0.159129828,-0.0790745169,-0.0266831666,0.0533721447,0.0587795191,0.00540737435,0.00919812825,0.0309656356,366,366,23.5027313,1
168,0.1718705,-0.152042687,-0.0693247914,-0.0494969785,-0.0568192936,0.00732231513,0.0112719201,0.0162631925,128,128,20.4609375,1
169,-0.0513034165,0.0690110624,0.21237573,0.230083376,0.237720311,0.00763693452,0.00460969191,0.00448359363,211,211,18.7630329,1
170,-0.165765405,0.0775212348,0.216088355,0.127844185,0.116370112,0.0114740729,0.0066014356,0.0022661055,52,52,16.7884617,1
171,0.168263227,-0.137450039,-0.174354985,-0.143541798,-0.157114148,0.0135723501,0.00879500713,0.00843138434,109,109,19.6146793,1
172,0.165978074,-0.002593413,0.166470975,0.329855621,0.348939985,0.0190843642,0.00798601005,0.00522966171,82,82,17.8780479,1
173,0.210693419,-0.104800321,-0.193699181,-0.0878060833,-0.0825782567,0.00522782654,0.00701358542,0.00236113812,48,48,17.229166,1
174,0.119817972,0.152484149,-0.00664135814,0.265660763,0.264067948,0.00159281492,0.00803322811,0.0231672563,359,359,23.0334263,1
175,0.0345304906,-0.0721611679,-0.066590935,-0.104221612,-0.0937132165,0.0105083957,0.00843675993,0.0457680412,643,643,24.9315701,1
176,-0.180726647,0.0678882897,-0.164910525,-0.277748883,-0.26477915,0.0129697323,0.0083359722,0.0130638247,188,188,20.5,1
177,0.15719834,0.177721262,0.124733508,0.459653109,0.453698635,0.00595447421,0.00567089999,0.0144072799,448,448,20.6026783,1
178,-0.0516570956,0.119656652,0.215940654,0.283940196,0.284589201,0.000649005175,0.00561628165,0.00271266513,86,86,18.3255806,1
179,0.0553281009,0.115309209,-0.0687230974,0.101914212,0.103499532,0.00158531964,0.00738395238,0.0260073524,477,477,24.8742142,1
180,0.140392035,-0.117345728,0.216800272,0.239846587,0.243877426,0.00403083861,0.00247930107,0.000196701891,32,32,11.9375,1
181,0.219658941,-0.0298712552,-0.157906979,0.0318807065,0.0320112295,0.000130522996,0.000443123165,6.28346061e-06,32,32,8.375,1
182,-0.091106683,0.0424022675,-0.00833836198,-0.0570427775,-0.0628811568,0.00583837926,0.00711827027,0.0234601051,463,463,27.2138233,1
183,0.203137845,0.181031853,0.120468855,0.504638553,0.507984042,0.0033454895,0.00707413303,0.0016013874,32,32,19.53125,1
184,0.122251064,0.111893743,0.176097661,0.410242468,0.414506853,0.00426438451,0.00627373671,0.0160587858,408,408,21.8210793,1
185,-0.0018324852,-0.00124718249,0.0663270056,0.0632473379,0.0637007728,0.000453434885,0.00791759789,0.0322845057,515,515,26.2000008,1
186,0.209327906,-0.092550233,0.0783461034,0.195123777,0.195848495,0.000724717975,0.00637108274,0.00381552521,94,94,18.4255314,1
187,0.0115264207,0.202690482,0.0572010875,0.271417975,0.280475944,0.00905796885,0.00823122449,0.00474271365,70,70,16.8999996,1
188,-0.187652111,-0.106223762,0.045026511,-0.248849362,-0.275051981,0.0262026191,0.0115539515,0.00694167754,52,52,20.3846149,1
189,-0.030523628,0.0149596781,0.0768377483,0.0612737983,0.0506975763,0.0105762221,0.0082044322,0.0308965351,459,459,26.2309361,1
190,-0.151610136,0.178357899,0.129984736,0.1567325,0.145031378,0.0117011219,0.00834047794,0.0114084259,164,164,21.5731716,1
191,-0.153334022,0.0815303326,0.214582235,0.142778546,0.135236129,0.00754241645,0.00724052964,0.00204458553,39,39,19.5128212,1
192,-0.0141471177,-0.00423288345,0.161080927,0.142700925,0.131011978,0.0116889477,0.0110925082,0.027561795,224,224,24.9598217,1
193,-0.0103861988,0.215399683,-0.128437757,0.0765757263,0.080335997,0.00376027077,0.00614566403,0.00222838204,59,59,18,1
194,-0.208180368,-0.119057029,0.133226752,-0.194010645,-0.198422194,0.00441154838,0.00687949266,0.00582127227,123,123,19.5040646,1
195,-0.17477414,0.0407990217,0.0703366101,-0.0636385083,-0.0639267713,0.000288262963,0.00585316494,0.019562196,571,571,23.1401043,1
196,-0.014367342,-0.127590001,-0.119306177,-0.26126352,-0.272135466,0.0108719468,0.00798089523,0.0292358622,459,459,23.2113285,1
197,-0.0647376776,0.153766006,-0.139400944,-0.0503726155,-0.0491734147,0.00119920075,0.00695998874,0.0164216477,339,339,23.4129791,1
198,-0.169446528,-0.0555635393,-0.0389912277,-0.26400131,-0.262819946,0.00118136406,0.00760274334,0.0264731813,458,458,23.4017467,1
199,0.196006805,0.0952100456,0.0338540971,0.325070947,0.317190111,0.00788083673,0.00523150899,0.0106464196,389,389,20.8611832,1
200,-0.217582896,-0.11465966,-0.019952938,-0.352195501,-0.356054634,0.00385913253,0.00156244321,7.81193157e-05,32,32,10.96875,1
201,-0.190536037,0.107608348,-0.198197246,-0.281124949,-0.289487749,0.00836279988,0.00648196647,0.00134450849,32,32,18.1875,1
202,0.120134771,0.150024593,0.214519262,0.484678626,0.486532241,0.00185361505,0.00236731046,0.000179333074,32,32,16.8125,1
